original_image,crop_image,x_center_px,y_center_px
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST043.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250227215035_BURST043_Pleiades_8.jpg,2262.500352,2853.998592
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST044.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250227215035_BURST044_Betelgeuse_1.jpg,656.001024,1704.501248
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST044.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250227215035_BURST044_Bellatrix_2.jpg,779.000832,2126.000128
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST044.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250227215035_BURST044_Zeta_Tauri_3.jpg,1467.500544,1661.50144
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST044.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250227215035_BURST044_Elnath_4.jpg,1892.499456,1639.501824
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST044.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250227215035_BURST044_Hassaleh_5.jpg,2269.000704,1848.999936
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST044.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250227215035_BURST044_Jupiter_6.jpg,1791.000576,2286.501888
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST044.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250227215035_BURST044_Aldebaran_7.jpg,1564.99968,2475.999232
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST044.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250227215035_BURST044_Pleiades_8.jpg,2273.5011839999997,2865.50016
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST045.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250227215035_BURST045_Betelgeuse_1.jpg,658.999296,1721.499648
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST045.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250227215035_BURST045_Bellatrix_2.jpg,777.498624,2125.000704
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST045.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250227215035_BURST045_Zeta_Tauri_3.jpg,1466.999808,1669.001216
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST045.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250227215035_BURST045_Elnath_4.jpg,1893.998592,1640.501248
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST045.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250227215035_BURST045_Hassaleh_5.jpg,2267.0008319999997,1851.498496
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST045.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250227215035_BURST045_Jupiter_6.jpg,1785.0009599999998,2297.99936
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST045.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250227215035_BURST045_Aldebaran_7.jpg,1564.00128,2481.999872
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST045.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250227215035_BURST045_Pleiades_8.jpg,2286.0011520000003,2871.5008
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST046.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250227215035_BURST046_Betelgeuse_1.jpg,665.499648,1719.001088
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST046.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250227215035_BURST046_Bellatrix_2.jpg,779.9992320000001,2137.001984
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST046.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250227215035_BURST046_Zeta_Tauri_3.jpg,1470.001152,1674.498048
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST046.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250227215035_BURST046_Elnath_4.jpg,1900.99968,1649.000448
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST046.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250227215035_BURST046_Hassaleh_5.jpg,2275.501056,1853.001728
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST046.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250227215035_BURST046_Jupiter_6.jpg,1793.9988479999997,2297.499648
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST046.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250227215035_BURST046_Aldebaran_7.jpg,1567.500288,2494.500864
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST046.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250227215035_BURST046_Pleiades_8.jpg,2286.0011520000003,2880.499712
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST048.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250227215035_BURST048_Betelgeuse_1.jpg,679.001088,1736.998912
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST048.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250227215035_BURST048_Bellatrix_2.jpg,789.5009279999999,2142.498816
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST048.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250227215035_BURST048_Zeta_Tauri_3.jpg,1476.0007679999999,1692.000256
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST048.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250227215035_BURST048_Elnath_4.jpg,1898.999808,1659.998208
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST048.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250227215035_BURST048_Hassaleh_5.jpg,2280.0015359999998,1868.00128
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST048.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250227215035_BURST048_Jupiter_6.jpg,1800.4991999999997,2304.499712
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST048.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250227215035_BURST048_Aldebaran_7.jpg,1574.5013760000002,2505.498624
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST048.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250227215035_BURST048_Pleiades_8.jpg,2294.00064,2884.001792
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST049.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250227215035_BURST049_Betelgeuse_1.jpg,673.4991359999999,1739.501568
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST049.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250227215035_BURST049_Bellatrix_2.jpg,787.99872,2156.998656
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST049.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250227215035_BURST049_Zeta_Tauri_3.jpg,1480.000512,1689.501696
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST049.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250227215035_BURST049_Elnath_4.jpg,1900.498944,1659.498496
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST049.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250227215035_BURST049_Hassaleh_5.jpg,2278.499328,1871.998976
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST049.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250227215035_BURST049_Jupiter_6.jpg,1805.500416,2315.001856
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST049.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250227215035_BURST049_Aldebaran_7.jpg,1577.499648,2507.001856
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250227215035_BURST049.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250227215035_BURST049_Pleiades_8.jpg,2296.501248,2901.999616
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST000_COVER.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250303205050_BURST000_COVER_Pleiades_1.jpg,1795.00032,1940.000768
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST000_COVER.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250303205050_BURST000_COVER_Jupiter_2.jpg,1476.0007679999999,1291.501568
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST000_COVER.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250303205050_BURST000_COVER_Betelgeuse_3.jpg,372.000768,354.000896
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST000_COVER.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250303205050_BURST000_COVER_Aldebaran_4.jpg,1217.501184,1458.499584
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST000_COVER.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250303205050_BURST000_COVER_Zeta_Tauri_5.jpg,1288.000512,524.500992
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST000_COVER.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250303205050_BURST000_COVER_Elnath_6.jpg,1752.999936,619.49952
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST000_COVER.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250303205050_BURST000_COVER_Hassaleh_7.jpg,2075.999232,955.998208
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST000_COVER.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250303205050_BURST000_COVER_Bellatrix_8.jpg,439.001088,868.999168
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST001.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250303205050_BURST001_Betelgeuse_1.jpg,373.499904,361.00096
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST001.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250303205050_BURST001_Bellatrix_2.jpg,438.500352,875.49952
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST001.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250303205050_BURST001_Jupiter_3.jpg,1480.998912,1300.50048
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST001.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250303205050_BURST001_Aldebaran_4.jpg,1213.999104,1463.001088
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST001.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250303205050_BURST001_Zeta_Tauri_5.jpg,1286.9990400000002,533.000192
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST001.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250303205050_BURST001_Elnath_6.jpg,1752.999936,628.998144
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST001.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250303205050_BURST001_Hassaleh_7.jpg,2073.99936,961.998848
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST001.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250303205050_BURST001_Pleiades_8.jpg,1800.4991999999997,1947.500544
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST004.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250303205050_BURST004_Betelgeuse_1.jpg,387.499008,391.999488
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST004.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250303205050_BURST004_Bellatrix_2.jpg,447.501312,902.00064
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST004.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250303205050_BURST004_Zeta_Tauri_3.jpg,1288.000512,555.49952
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST004.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250303205050_BURST004_Elnath_4.jpg,1754.499072,647.000064
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST004.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250303205050_BURST004_Hassaleh_5.jpg,2071.001088,978.00192
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST004.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250303205050_BURST004_Jupiter_6.jpg,1481.499648,1318.498304
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST004.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250303205050_BURST004_Aldebaran_7.jpg,1222.4993279999999,1479.499776
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST004.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250303205050_BURST004_Pleiades_8.jpg,1817.499648,1977.99936
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST005.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250303205050_BURST005_Betelgeuse_1.jpg,382.500864,394.498048
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST005.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250303205050_BURST005_Bellatrix_2.jpg,447.000576,909.000704
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST005.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250303205050_BURST005_Zeta_Tauri_3.jpg,1290.000384,566.501376
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST005.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250303205050_BURST005_Elnath_4.jpg,1756.99968,654.999552
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST005.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250303205050_BURST005_Hassaleh_5.jpg,2086.499328,988.99968
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST005.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250303205050_BURST005_Jupiter_6.jpg,1488.500736,1325.498368
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST005.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250303205050_BURST005_Aldebaran_7.jpg,1228.00128,1494.499328
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST005.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250303205050_BURST005_Pleiades_8.jpg,1806.0011520000003,1970.499584
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST006.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250303205050_BURST006_Betelgeuse_1.jpg,385.49913599999996,411.000832
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST006.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250303205050_BURST006_Bellatrix_2.jpg,447.000576,920.498176
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST006.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250303205050_BURST006_Zeta_Tauri_3.jpg,1296.0,567.5008
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST006.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250303205050_BURST006_Elnath_4.jpg,1758.4988160000003,663.998464
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST006.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250303205050_BURST006_Hassaleh_5.jpg,2081.9988479999997,994.000896
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST006.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250303205050_BURST006_Jupiter_6.jpg,1496.5002240000001,1332.498432
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST006.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250303205050_BURST006_Aldebaran_7.jpg,1226.499072,1493.999616
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST006.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250303205050_BURST006_Pleiades_8.jpg,1800.0015359999998,1984.999424
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST007.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250303205050_BURST007_Betelgeuse_1.jpg,388.50048,414.998528
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST007.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250303205050_BURST007_Bellatrix_2.jpg,458.00140799999997,926.998528
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST007.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250303205050_BURST007_Zeta_Tauri_3.jpg,1299.9997440000002,576.499712
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST007.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250303205050_BURST007_Elnath_4.jpg,1766.00064,670.998528
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST007.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250303205050_BURST007_Hassaleh_5.jpg,2078.49984,1002.000384
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST007.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250303205050_BURST007_Jupiter_6.jpg,1501.000704,1339.998208
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST007.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250303205050_BURST007_Aldebaran_7.jpg,1231.500288,1507.999744
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST007.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250303205050_BURST007_Pleiades_8.jpg,1812.5015039999998,1979.998208
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST008.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250303205050_BURST008_Betelgeuse_1.jpg,391.999488,425.500672
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST008.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250303205050_BURST008_Bellatrix_2.jpg,458.49907199999996,936.501248
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST008.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250303205050_BURST008_Zeta_Tauri_3.jpg,1294.998528,582.00064
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST008.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250303205050_BURST008_Elnath_4.jpg,1762.999296,678.498304
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST008.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250303205050_BURST008_Hassaleh_5.jpg,2077.50144,1001.00096
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST008.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250303205050_BURST008_Jupiter_6.jpg,1491.001344,1344.999424
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST008.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250303205050_BURST008_Aldebaran_7.jpg,1237.499904,1509.49888
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST008.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250303205050_BURST008_Pleiades_8.jpg,1817.499648,1979.998208
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST009.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250303205050_BURST009_Betelgeuse_1.jpg,389.99961600000006,436.498432
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST009.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250303205050_BURST009_Bellatrix_2.jpg,458.999808,939.999232
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST009.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250303205050_BURST009_Zeta_Tauri_3.jpg,1297.499136,597.499904
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST009.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250303205050_BURST009_Elnath_4.jpg,1771.4995199999998,691.499008
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST009.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250303205050_BURST009_Hassaleh_5.jpg,2083.00032,1009.000448
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST009.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250303205050_BURST009_Jupiter_6.jpg,1487.499264,1350.00064
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST009.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250303205050_BURST009_Aldebaran_7.jpg,1229.5004159999999,1522.999296
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST009.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250303205050_BURST009_Pleiades_8.jpg,1813.4999039999998,1986.49856
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST010.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250303205050_BURST010_Betelgeuse_1.jpg,392.500224,443.498496
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST010.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250303205050_BURST010_Bellatrix_2.jpg,465.50016,949.501952
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST010.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250303205050_BURST010_Zeta_Tauri_3.jpg,1304.5002240000001,604.000256
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST010.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250303205050_BURST010_Elnath_4.jpg,1768.501248,689.000448
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST010.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250303205050_BURST010_Hassaleh_5.jpg,2084.499456,1025.499136
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST010.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250303205050_BURST010_Jupiter_6.jpg,1495.001088,1364.000768
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST010.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250303205050_BURST010_Aldebaran_7.jpg,1234.49856,1522.499584
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST010.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250303205050_BURST010_Pleiades_8.jpg,1812.000768,1998.999552
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST011.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250303205050_BURST011_Betelgeuse_1.jpg,400.49971199999993,453.001216
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST011.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250303205050_BURST011_Bellatrix_2.jpg,460.99968,951.5008
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST011.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250303205050_BURST011_Zeta_Tauri_3.jpg,1303.999488,610.500608
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST011.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250303205050_BURST011_Elnath_4.jpg,1769.499648,700.502016
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST011.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250303205050_BURST011_Hassaleh_5.jpg,2085.998592,1025.998848
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST011.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250303205050_BURST011_Jupiter_6.jpg,1498.500096,1372.499968
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST011.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250303205050_BURST011_Aldebaran_7.jpg,1236.999168,1531.498496
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST011.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250303205050_BURST011_Pleiades_8.jpg,1822.9985279999999,2017.001472
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST013.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250303205050_BURST013_Betelgeuse_1.jpg,401.998848,474.001408
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST013.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250303205050_BURST013_Bellatrix_2.jpg,471.499776,974.49984
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST013.jpg,MobilTelesco_Processed\crops\train\Zeta_Tauri\IMG20250303205050_BURST013_Zeta_Tauri_3.jpg,1305.4986239999998,622.501888
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST013.jpg,MobilTelesco_Processed\crops\train\Elnath\IMG20250303205050_BURST013_Elnath_4.jpg,1769.499648,709.500928
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST013.jpg,MobilTelesco_Processed\crops\train\Hassaleh\IMG20250303205050_BURST013_Hassaleh_5.jpg,2091.500544,1031.999488
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST013.jpg,MobilTelesco_Processed\crops\train\Jupiter\IMG20250303205050_BURST013_Jupiter_6.jpg,1505.998848,1381.998592
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST013.jpg,MobilTelesco_Processed\crops\train\Aldebaran\IMG20250303205050_BURST013_Aldebaran_7.jpg,1241.499648,1547.001856
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST013.jpg,MobilTelesco_Processed\crops\train\Pleiades\IMG20250303205050_BURST013_Pleiades_8.jpg,1829.0012159999999,2023.501824
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST014.jpg,MobilTelesco_Processed\crops\train\Betelgeuse\IMG20250303205050_BURST014_Betelgeuse_1.jpg,405.50092800000004,474.50112
D:/Shantanu/MBTR/sky-survey/Images\train\IMG20250303205050_BURST014.jpg,MobilTelesco_Processed\crops\train\Bellatrix\IMG20250303205050_BURST014_Bellatrix_2.jpg,474.00038399999994,987.000832
